Name,Player,Rk,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GS/G,G/MaxG,MP_sq,PTS_sq,Market_Val,Current_Sal
davidjohnson,David Johnson,228,SG,20,TOR,2,0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,6.175537066892119,
jalenjohnson,Jalen Johnson,229,PF,20,ATL,7,0,2.7,0.7,1.4,0.5,0.3,0.6,0.5,0.4,0.9,0.5,0.6,0.3,0.3,1.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.23333333333333334,7.290000000000001,4.0,3.672002326746595,2.65956
jamesjohnson,James Johnson,230,PF,34,BRK,18,2,18.2,2.1,4.4,0.481,0.3,0.9,0.313,1.8,3.5,0.524,0.513,0.3,0.8,0.429,0.9,3.0,3.9,1.9,0.5,0.4,0.6,2.4,4.8,0.1111111111111111,0.6,331.23999999999995,23.04,4.202014567691261,2.641691
keldonjohnson,Keldon Johnson,231,SF,22,SAS,26,26,30.7,5.7,11.9,0.474,1.3,3.0,0.443,4.3,8.9,0.485,0.531,2.1,3.2,0.651,1.0,5.0,6.1,1.8,0.9,0.2,1.3,1.7,14.7,1.0,0.8666666666666667,942.49,216.08999999999997,14.684992723874903,2.14572
keonjohnson,Keon Johnson,232,SG,19,LAC,5,0,4.6,0.4,1.4,0.286,0.0,0.2,0.0,0.4,1.2,0.333,0.286,1.0,1.2,0.833,0.2,0.4,0.6,0.4,0.2,0.0,0.2,0.8,1.8,0.0,0.16666666666666666,21.159999999999997,3.24,3.998686218533758,2.55312
nikolajokic,Nikola Jokic,233,C,26,DEN,23,23,32.9,10.4,17.7,0.588,1.7,4.5,0.379,8.7,13.3,0.659,0.636,4.0,5.3,0.748,2.4,11.2,13.6,7.5,1.3,0.7,3.4,2.5,26.6,1.0,0.7666666666666667,1082.4099999999999,707.5600000000001,39.970037974378045,30.510423
damianjones,Damian Jones,234,C,26,SAC,13,0,8.7,1.0,1.7,0.591,0.1,0.2,0.5,0.9,1.5,0.6,0.614,0.8,1.2,0.625,1.1,1.8,2.8,0.6,0.1,0.3,0.4,1.2,2.8,0.0,0.43333333333333335,75.68999999999998,7.839999999999999,1.7986067775598134,1.977011
derrickjonesjr,Derrick Jones Jr,235,PF,24,CHI,22,2,18.5,2.6,4.5,0.586,0.4,1.1,0.32,2.3,3.4,0.676,0.626,1.4,1.6,0.833,1.4,2.1,3.5,0.5,0.5,1.0,0.5,2.4,7.0,0.09090909090909091,0.7333333333333333,342.25,49.0,3.0045493067393205,9.7209
herbjones,Herb Jones,236,C,23,NOP,27,18,27.1,2.8,6.1,0.461,0.4,1.1,0.333,2.4,5.0,0.489,0.491,0.9,1.2,0.781,1.1,2.1,3.3,1.8,1.4,0.9,1.1,3.0,6.9,0.6666666666666666,0.9,734.4100000000001,47.61000000000001,6.83069139224245,1.7
kaijones,Kai Jones,237,C,21,CHO,9,0,2.4,0.2,0.4,0.5,0.0,0.1,0.0,0.2,0.3,0.667,0.5,0.1,0.2,0.5,0.1,0.3,0.4,0.1,0.0,0.0,0.3,0.1,0.6,0.0,0.3,5.76,0.36,5.487405068669204,2.77056
trejones,Tre Jones,238,PG,22,SAS,25,0,11.4,1.7,3.6,0.483,0.0,0.3,0.125,1.7,3.2,0.519,0.489,0.5,0.5,1.0,0.3,1.3,1.6,1.8,0.4,0.0,0.6,0.7,4.0,0.0,0.8333333333333334,129.96,16.0,5.108121255425401,1.517981
tyusjones,Tyus Jones,239,PG,25,MEM,29,10,20.8,3.0,6.3,0.467,1.0,2.4,0.4,2.0,3.9,0.509,0.543,0.8,0.9,0.88,0.3,2.3,2.6,4.2,0.9,0.1,0.8,0.4,7.7,0.3448275862068966,0.9666666666666667,432.64000000000004,59.290000000000006,9.29924066268665,7.5222
deandrejordan,DeAndre Jordan,240,C,33,LAL,23,16,13.3,2.1,3.2,0.671,0.0,0.0,0.0,2.1,3.2,0.671,0.671,0.3,0.5,0.583,1.6,4.3,5.8,0.3,0.3,0.9,0.8,1.7,4.6,0.6956521739130435,0.7666666666666667,176.89000000000001,21.159999999999997,5.136768897574149,10.517224
coryjoseph,Cory Joseph,241,PG,30,DET,24,4,21.0,2.1,4.9,0.424,0.5,1.7,0.3,1.6,3.3,0.487,0.475,1.5,1.8,0.837,0.3,1.5,1.8,3.5,0.8,0.2,1.5,1.5,6.2,0.16666666666666666,0.8,441.0,38.440000000000005,4.439041714749153,7.31
georgioskalaitzakis,Georgios Kalaitzakis,242,SF,23,MIL,9,0,5.3,0.6,1.2,0.455,0.2,0.4,0.5,0.3,0.8,0.429,0.545,0.4,1.0,0.444,0.4,0.4,0.9,0.0,0.1,0.1,0.4,0.9,1.8,0.0,0.3,28.09,3.24,1.466986211678698,0.462629
frankkaminsky,Frank Kaminsky,243,C,28,PHO,9,0,20.1,4.0,7.3,0.545,0.6,1.7,0.333,3.4,5.7,0.608,0.583,2.0,2.2,0.9,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6,10.6,0.0,0.3,404.01000000000005,112.36,4.582337190889853,2.089448
lukekennard,Luke Kennard,244,SG,25,LAC,29,4,28.7,4.0,9.1,0.438,2.7,6.0,0.451,1.3,3.1,0.411,0.587,0.7,0.7,0.95,0.2,3.3,3.5,2.0,0.7,0.1,0.9,1.5,11.4,0.13793103448275862,0.9666666666666667,823.6899999999999,129.96,10.911981447884413,12.727273
louisking,Louis King,245,SF,22,SAC,4,0,13.0,1.8,5.5,0.318,1.0,3.5,0.286,0.8,2.0,0.375,0.409,1.5,1.8,0.857,0.0,1.8,1.8,0.3,0.5,0.0,0.0,1.8,6.0,0.0,0.13333333333333333,169.0,36.0,1.4196054105148983,
coreykispert,Corey Kispert,246,SF,22,WAS,25,0,12.8,1.4,3.4,0.417,0.6,2.0,0.275,0.8,1.3,0.636,0.5,0.5,0.6,0.75,0.4,1.4,1.8,0.6,0.2,0.1,0.4,0.4,3.8,0.0,0.8333333333333334,163.84000000000003,14.44,3.272073889274044,3.38364
maxikleber,Maxi Kleber,247,PF,30,DAL,19,3,23.2,2.5,5.8,0.427,1.5,4.1,0.359,1.0,1.7,0.594,0.555,0.9,1.2,0.739,1.2,4.3,5.4,0.9,0.4,0.8,0.6,2.1,7.3,0.15789473684210525,0.6333333333333333,538.24,53.29,4.8725351603305045,8.75
nathanknight,Nathan Knight,248,PF,24,MIN,11,0,3.8,0.5,0.7,0.625,0.0,0.1,0.0,0.5,0.6,0.714,0.625,1.0,1.3,0.786,0.4,0.8,1.2,0.3,0.1,0.2,0.3,0.5,1.9,0.0,0.36666666666666664,14.44,3.61,4.922143638360009,
kevinknox,Kevin Knox,249,SF,22,NYK,8,0,8.9,1.3,3.3,0.385,1.0,2.4,0.421,0.3,0.9,0.286,0.538,0.6,1.0,0.625,0.6,1.1,1.8,0.4,0.3,0.0,0.3,0.3,4.1,0.0,0.26666666666666666,79.21000000000001,16.81,1.6794253801753776,5.845978
johnkonchar,John Konchar,250,SG,25,MEM,27,0,15.8,1.7,3.0,0.573,0.6,1.3,0.5,1.1,1.8,0.625,0.677,0.3,0.6,0.5,1.0,2.7,3.7,1.3,0.8,0.2,0.5,1.1,4.4,0.0,0.9,249.64000000000001,19.360000000000003,3.7466613304555856,2.197674
furkankorkmaz,Furkan Korkmaz,251,SG,24,PHI,27,6,22.2,3.1,8.2,0.374,1.4,4.8,0.295,1.7,3.4,0.484,0.459,0.9,1.0,0.821,0.3,2.6,2.9,2.4,0.6,0.1,0.9,0.8,8.4,0.2222222222222222,0.9,492.84,70.56,7.164394270893631,4.62963
vitkrejci,Vit Krejci,252,SG,21,OKC,3,0,3.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.1,9.0,0.48999999999999994,4.119744692225776,0.925258
arnoldaskulboka,Arnoldas Kulboka,253,F,24,CHO,1,0,3.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,9.0,0.0,4.863902323677426,
jonathankuminga,Jonathan Kuminga,254,SF,19,GSW,18,0,7.2,1.3,2.9,0.462,0.1,0.9,0.125,1.2,2.0,0.611,0.481,0.6,0.9,0.588,0.4,1.2,1.6,0.3,0.3,0.1,0.5,0.9,3.3,0.0,0.6,51.84,10.889999999999999,3.5696995515762566,5.46636
kylekuzma,Kyle Kuzma,255,PF,26,WAS,27,27,32.8,4.9,11.5,0.421,2.0,5.7,0.348,2.9,5.8,0.494,0.508,1.4,2.1,0.679,0.9,7.2,8.1,2.9,0.6,0.7,2.0,2.0,13.1,1.0,0.9,1075.84,171.60999999999999,15.504430475886878,13.0
jeremylamb,Jeremy Lamb,256,SF,29,IND,23,0,13.4,2.0,5.4,0.368,1.0,2.9,0.358,1.0,2.5,0.379,0.464,1.5,1.6,0.946,0.3,2.1,2.4,1.1,0.5,0.3,0.5,1.1,6.6,0.0,0.7666666666666667,179.56,43.559999999999995,3.6262000470907094,10.5
jocklandale,Jock Landale,257,C,26,SAS,10,0,3.2,1.0,1.5,0.667,0.2,0.5,0.4,0.8,1.0,0.8,0.733,0.2,0.3,0.667,0.4,0.2,0.6,0.3,0.0,0.2,0.2,0.2,2.4,0.0,0.3333333333333333,10.240000000000002,5.76,4.051064141718195,0.925258
romeolangford,Romeo Langford,258,SG,22,BOS,22,0,18.3,1.9,4.5,0.424,0.7,1.9,0.39,1.2,2.6,0.448,0.505,0.4,0.6,0.692,1.0,2.2,3.2,0.6,0.4,0.2,0.5,1.3,5.0,0.0,0.7333333333333333,334.89000000000004,25.0,2.4979370258463645,3.80436
zachlavine,Zach LaVine,259,SF,26,CHI,27,27,35.1,9.5,19.4,0.49,2.9,7.5,0.391,6.6,12.0,0.551,0.565,4.1,4.8,0.846,0.3,5.0,5.3,4.2,0.5,0.3,2.7,1.6,26.0,1.0,0.9,1232.01,676.0,35.53884168055032,19.5
jakelayman,Jake Layman,260,SF,27,MIN,10,0,4.6,0.4,1.3,0.308,0.2,0.6,0.333,0.2,0.7,0.286,0.385,0.0,0.0,0.766,0.1,0.6,0.7,0.1,0.1,0.1,0.2,0.2,1.0,0.0,0.3333333333333333,21.159999999999997,1.0,3.506064010205989,3.940184
damionlee,Damion Lee,261,SG,29,GSW,22,0,19.9,2.9,6.9,0.417,1.0,3.2,0.314,1.9,3.7,0.506,0.49,1.0,1.2,0.852,0.4,2.7,3.0,1.0,0.4,0.1,0.5,1.5,7.8,0.0,0.7333333333333333,396.00999999999993,60.839999999999996,4.316630313742428,1.91086
sabenlee,Saben Lee,262,PG,22,DET,11,0,13.6,1.9,4.8,0.396,0.5,2.2,0.25,1.4,2.6,0.517,0.453,0.7,1.2,0.615,0.3,1.9,2.2,2.0,1.1,0.3,0.8,0.5,5.1,0.0,0.36666666666666664,184.95999999999998,26.009999999999998,2.6699304188025255,1.489065
alexlen,Alex Len,263,C,28,SAC,21,7,17.0,2.4,4.5,0.526,0.3,0.7,0.4,2.1,3.8,0.55,0.558,1.1,1.7,0.639,1.2,3.0,4.2,1.0,0.2,1.0,1.1,3.0,6.1,0.3333333333333333,0.7,289.0,37.209999999999994,2.0605567081176304,3.731707
carislevert,Caris LeVert,264,SG,27,IND,22,22,28.7,6.3,14.7,0.427,1.4,4.6,0.307,4.9,10.1,0.482,0.475,1.7,2.1,0.809,0.5,2.2,2.7,3.3,0.9,0.5,1.6,1.9,15.7,1.0,0.7333333333333333,823.6899999999999,246.48999999999998,15.55493708784714,17.5
kiralewisjr,Kira Lewis Jr,265,PG,20,NOP,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9,0.0,0.8,201.64,34.81,3.7055928515641763,3.82224
scottielewis,Scottie Lewis,266,G,21,CHO,2,0,3.5,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.06666666666666667,12.25,0.25,5.0847444700169815,
damianlillard,Damian Lillard,267,PG,31,POR,23,23,36.3,7.3,19.0,0.384,3.0,9.7,0.305,4.3,9.3,0.467,0.462,4.4,5.0,0.886,0.5,3.7,4.2,7.7,0.6,0.4,2.8,1.3,22.0,1.0,0.7666666666666667,1317.6899999999998,484.0,32.485412798324546,39.3449
nassirlittle,Nassir Little,268,SF,21,POR,25,6,23.0,3.1,6.4,0.481,1.0,3.0,0.316,2.1,3.4,0.631,0.556,1.4,1.9,0.766,1.3,3.9,5.2,0.8,0.7,0.7,0.9,2.0,8.6,0.24,0.8333333333333334,529.0,73.96,5.138294650598571,2.31624
kevonlooney,Kevon Looney,269,C,25,GSW,28,28,18.5,2.5,4.5,0.543,0.0,0.0,0.0,2.5,4.5,0.548,0.543,0.9,1.6,0.556,2.3,4.1,6.4,1.3,0.5,0.7,0.6,2.5,5.8,1.0,0.9333333333333333,342.25,33.64,8.2100003449835,5.178572
brooklopez,Brook Lopez,270,C,33,MIL,1,1,28.0,3.0,9.0,0.333,2.0,4.0,0.5,1.0,5.0,0.2,0.444,0.0,0.0,0.766,2.0,3.0,5.0,0.0,1.0,3.0,0.0,3.0,8.0,1.0,0.03333333333333333,784.0,64.0,6.395351527390695,13.302325
robinlopez,Robin Lopez,271,C,33,ORL,11,1,14.5,2.7,4.5,0.612,0.0,0.1,0.0,2.7,4.4,0.625,0.612,1.1,1.8,0.6,2.0,1.3,3.3,1.0,0.0,0.5,0.9,1.5,6.5,0.09090909090909091,0.36666666666666664,210.25,42.25,2.4703596910936927,5.0
didilouzada,Didi Louzada,272,SF,22,NOP,2,0,3.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.766,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,12.25,0.0,5.729485192519958,1.786878
kevinlove,Kevin Love,273,PF,33,CLE,22,0,19.8,3.7,8.7,0.427,2.1,5.2,0.412,1.6,3.5,0.449,0.549,2.5,2.5,0.964,1.0,6.1,7.1,1.9,0.2,0.3,1.2,1.2,12.0,0.0,0.7333333333333333,392.04,144.0,7.147613601057801,31.3
kylelowry,Kyle Lowry,274,PG,35,MIA,27,27,34.3,4.8,11.2,0.43,2.2,6.6,0.335,2.6,4.6,0.569,0.53,1.9,2.2,0.867,0.5,3.9,4.4,7.9,1.0,0.3,3.1,2.6,13.8,1.0,0.9,1176.4899999999998,190.44000000000003,20.107150252022578,26.984128
timotheluwawucabarrot,Timothe Luwawu-Cabarrot,275,SF,26,ATL,21,7,11.7,1.3,3.5,0.378,0.9,2.3,0.375,0.5,1.2,0.385,0.5,0.4,0.4,0.889,0.2,1.1,1.4,0.6,0.3,0.1,0.2,1.3,3.9,0.3333333333333333,0.7,136.89,15.209999999999999,3.832386338581801,1.93935
treylyles,Trey Lyles,276,PF,26,DET,26,0,16.3,2.5,6.0,0.426,0.8,2.6,0.309,1.7,3.3,0.517,0.494,1.7,2.1,0.796,1.3,2.8,4.1,0.7,0.3,0.2,0.9,1.4,7.5,0.0,0.8666666666666667,265.69,56.25,2.982110997704651,2.5
theomaledon,Theo Maledon,277,PG,20,OKC,15,0,11.5,0.7,2.9,0.227,0.2,1.8,0.111,0.5,1.1,0.412,0.261,0.9,1.0,0.867,0.4,1.2,1.6,1.0,0.3,0.1,1.0,0.8,2.4,0.0,0.5,132.25,5.76,1.3850323222702112,2.0
sandromamukelashvili,Sandro Mamukelashvili,278,PF,22,MIL,15,1,9.1,1.1,2.5,0.432,0.3,0.9,0.357,0.7,1.5,0.478,0.5,0.1,0.2,0.667,1.1,1.1,2.2,0.5,0.1,0.1,0.2,0.5,2.6,0.06666666666666667,0.5,82.80999999999999,6.760000000000001,3.258403668023501,
terancemann,Terance Mann,279,SF,25,LAC,28,4,28.2,3.6,7.7,0.472,1.0,2.8,0.364,2.6,5.0,0.532,0.537,1.5,1.9,0.788,1.6,3.9,5.5,2.3,0.6,0.1,1.1,2.4,9.8,0.14285714285714285,0.9333333333333333,795.24,96.04000000000002,9.18210344400855,1.782621
tremann,Tre Mann,280,PG,20,OKC,19,2,16.4,2.8,6.8,0.419,1.0,2.7,0.373,1.8,4.1,0.449,0.492,0.7,1.1,0.7,0.4,1.5,1.8,0.5,0.6,0.3,0.7,1.7,7.4,0.10526315789473684,0.6333333333333333,268.96,54.760000000000005,2.132920481184037,2.90124
bobanmarjanovic,Boban Marjanovic,281,C,33,DAL,14,0,6.1,2.2,3.4,0.646,0.1,0.2,0.333,2.1,3.2,0.667,0.656,0.4,0.9,0.462,0.4,1.5,1.9,0.1,0.0,0.1,0.6,1.1,4.9,0.0,0.4666666666666667,37.209999999999994,24.010000000000005,2.607244770305797,3.5
laurimarkkanen,Lauri Markkanen,282,PF,24,CLE,21,21,30.2,5.0,11.9,0.422,2.3,6.6,0.348,2.7,5.3,0.514,0.518,1.7,2.0,0.833,1.0,4.1,5.2,1.3,0.8,0.4,0.8,1.6,14.0,1.0,0.7,912.04,196.0,14.347980492702442,15.690909
najimarshall,Naji Marshall,283,SF,24,NOP,19,0,11.0,1.0,3.2,0.311,0.2,1.3,0.125,0.8,1.9,0.432,0.336,1.3,1.5,0.862,0.7,2.1,2.8,1.1,0.4,0.2,1.0,1.1,3.5,0.0,0.6333333333333333,121.0,12.25,2.3271140142801814,1.517981
calebmartin,Caleb Martin,284,SF,26,MIA,23,2,19.6,2.9,5.9,0.489,0.9,2.3,0.377,2.0,3.6,0.561,0.563,1.0,1.6,0.639,0.8,2.3,3.2,1.0,0.9,0.6,0.6,1.5,7.6,0.08695652173913043,0.7666666666666667,384.1600000000001,57.76,3.973025019189268,
codymartin,Cody Martin,285,SF,26,CHO,28,5,27.6,3.4,6.9,0.5,1.2,2.4,0.5,2.3,4.5,0.5,0.586,1.2,1.6,0.739,1.4,3.1,4.5,2.6,1.4,0.6,0.8,1.8,9.3,0.17857142857142858,0.9333333333333333,761.7600000000001,86.49000000000001,9.285070866901432,1.782621
kelanmartin,Kelan Martin,286,SF,26,IND,23,1,17.6,2.9,6.7,0.431,0.8,2.8,0.292,2.0,3.8,0.534,0.493,0.3,0.5,0.636,0.7,1.3,2.0,0.9,0.5,0.3,0.6,1.4,6.9,0.043478260869565216,0.7666666666666667,309.76000000000005,47.61000000000001,3.6361055295788254,1.701593
kenyonmartinjr,Kenyon Martin Jr,287,SF,21,HOU,27,0,16.7,3.0,5.5,0.537,0.4,1.5,0.293,2.5,4.0,0.63,0.577,0.9,1.5,0.585,0.7,2.4,3.1,1.1,0.4,0.4,0.4,1.1,7.3,0.0,0.9,278.89,53.29,4.948947541840631,1.517981
garrisonmathews,Garrison Mathews,288,SG,25,HOU,15,10,28.6,3.7,8.5,0.43,2.7,7.3,0.367,1.0,1.3,0.789,0.586,1.9,2.5,0.784,0.7,2.6,3.3,0.5,0.7,0.5,0.3,2.9,11.9,0.6666666666666666,0.5,817.96,141.61,9.746014583764751,
wesleymatthews,Wesley Matthews,289,SG,35,MIL,4,0,14.0,1.0,2.8,0.364,0.5,2.0,0.25,0.5,0.8,0.667,0.455,0.0,0.5,0.0,0.3,1.0,1.3,0.3,0.5,0.3,0.5,1.5,2.5,0.0,0.13333333333333333,196.0,6.25,-0.15973009773664248,1.958501
tyresemaxey,Tyrese Maxey,290,PG,21,PHI,28,28,34.6,6.4,13.4,0.48,1.2,3.2,0.371,5.3,10.2,0.514,0.524,3.0,3.4,0.875,0.4,3.1,3.5,4.7,0.7,0.6,1.4,2.4,17.0,1.0,0.9333333333333333,1197.16,289.0,23.02222632594816,2.60292
skylarmays,Skylar Mays,291,SG,24,ATL,7,0,2.7,0.6,0.7,0.8,0.1,0.3,0.5,0.4,0.4,1.0,0.9,0.7,0.7,1.0,0.0,0.3,0.3,0.1,0.0,0.0,0.3,0.3,2.0,0.0,0.23333333333333334,7.290000000000001,4.0,2.6113420676437045,
milesmcbride,Miles McBride,292,PG,21,NYK,9,0,3.7,0.6,2.1,0.263,0.2,1.1,0.2,0.3,1.0,0.333,0.316,0.2,0.2,1.0,0.1,0.6,0.7,0.3,0.2,0.1,0.0,0.3,1.6,0.0,0.3,13.690000000000001,2.5600000000000005,5.058307997896388,0.925258
cjmccollum,CJ McCollum,293,SG,30,POR,24,24,35.3,8.0,18.8,0.424,3.2,8.2,0.393,4.8,10.6,0.447,0.509,1.5,2.1,0.7,1.1,3.0,4.1,4.5,1.1,0.7,1.9,2.1,20.6,1.0,0.8,1246.0899999999997,424.36000000000007,28.43383651810101,30.864198
tjmcconnell,TJ McConnell,294,PG,29,IND,24,6,24.2,3.8,7.5,0.503,0.3,1.0,0.28,3.5,6.5,0.538,0.522,0.5,0.6,0.8,0.8,2.5,3.3,4.8,1.0,0.4,1.2,1.8,8.4,0.25,0.8,585.64,70.56,9.908715984861761,7.5
jadenmcdaniels,Jaden McDaniels,295,PF,21,MIN,25,11,25.0,2.5,6.6,0.38,0.8,3.1,0.273,1.7,3.6,0.472,0.443,0.4,0.6,0.714,1.4,3.0,4.4,0.8,1.0,0.5,0.9,3.6,6.3,0.44,0.8333333333333334,625.0,39.69,5.28393461896477,2.06328
jalenmcdaniels,Jalen McDaniels,296,SF,24,CHO,23,0,15.8,2.1,4.0,0.527,1.0,2.2,0.44,1.1,1.8,0.634,0.648,0.7,1.2,0.607,0.6,3.0,3.6,1.0,0.4,0.3,0.7,1.8,5.9,0.0,0.7666666666666667,249.64000000000001,34.81,2.834624112120968,1.782621
dougmcdermott,Doug McDermott,297,PF,30,SAS,20,20,25.0,4.3,9.3,0.459,2.1,5.1,0.406,2.2,4.2,0.524,0.57,0.5,0.7,0.769,0.5,1.9,2.3,1.3,0.2,0.1,0.7,1.4,11.1,1.0,0.6666666666666666,625.0,123.21,9.127893498527236,13.75
javalemcgee,JaVale McGee,298,C,34,PHO,27,8,16.0,4.4,6.9,0.642,0.0,0.1,0.25,4.4,6.8,0.65,0.644,1.4,2.1,0.667,2.6,4.9,7.5,0.6,0.3,0.8,1.6,2.5,10.3,0.2962962962962963,0.9,256.0,106.09000000000002,4.514031799640835,5.0
rodneymcgruder,Rodney McGruder,299,SG,30,DET,10,0,6.7,0.8,2.0,0.4,0.2,1.0,0.2,0.6,1.0,0.6,0.45,0.2,0.2,1.0,0.5,0.8,1.3,0.6,0.0,0.1,0.3,0.4,2.0,0.0,0.3333333333333333,44.89,4.0,3.553898263730485,1.93935
alfonzomckinnie,Alfonzo McKinnie,300,F,29,CHI,1,0,29.0,2.0,6.0,0.333,2.0,3.0,0.667,0.0,3.0,0.0,0.5,0.0,0.0,0.766,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.03333333333333333,841.0,36.0,0.5259165124542955,
jaquorimclaughlin,JaQuori McLaughlin,301,PG,24,DAL,2,0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,6.25,0.0,6.705742368162459,
jordanmclaughlin,Jordan McLaughlin,302,PG,25,MIN,18,0,10.9,0.7,2.4,0.295,0.2,1.1,0.2,0.5,1.3,0.375,0.341,0.5,0.6,0.818,0.2,0.8,0.9,2.1,0.6,0.0,0.7,0.4,2.2,0.0,0.6,118.81,4.840000000000001,3.92913100010767,1.669178
benmclemore,Ben McLemore,303,SG,28,POR,14,0,11.9,1.9,4.3,0.433,1.5,3.6,0.412,0.4,0.6,0.556,0.608,0.4,0.5,0.857,0.3,0.6,0.9,0.7,0.3,0.0,0.6,1.0,5.6,0.0,0.4666666666666667,141.61,31.359999999999996,1.6386519930921422,2.389641
deanthonymelton,De'Anthony Melton,304,SG,23,MEM,26,13,24.3,3.8,9.2,0.408,1.7,5.0,0.346,2.0,4.2,0.482,0.502,0.8,1.1,0.724,0.8,3.2,4.0,2.6,1.6,0.6,1.6,1.6,10.1,0.5,0.8666666666666667,590.49,102.00999999999999,7.808761821305545,8.4375
sammerrill,Sam Merrill,305,SG,25,MEM,6,0,9.7,1.3,4.0,0.333,1.2,3.8,0.304,0.2,0.2,1.0,0.479,0.3,0.7,0.5,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2,0.0,0.2,94.08999999999999,17.64,2.149701773529645,1.517981
chimeziemetu,Chimezie Metu,306,C,24,SAC,16,11,22.2,3.4,8.1,0.415,1.1,3.9,0.274,2.3,4.3,0.544,0.481,0.8,1.1,0.706,0.9,5.4,6.3,0.9,0.8,0.9,1.1,1.4,8.6,0.6875,0.5333333333333333,492.84,73.96,5.167289356684214,1.762796
khrismiddleton,Khris Middleton,307,SF,30,MIL,21,21,31.0,6.1,14.8,0.412,2.2,6.2,0.351,3.9,8.6,0.456,0.486,3.4,3.9,0.878,0.6,5.1,5.7,4.9,1.1,0.1,3.1,2.1,17.8,1.0,0.7,961.0,316.84000000000003,17.715611222706208,35.5
pattymills,Patty Mills,308,PG,33,BRK,28,14,29.6,4.7,10.4,0.449,3.2,7.1,0.447,1.5,3.3,0.452,0.601,0.8,0.9,0.875,0.3,1.5,1.8,2.4,0.6,0.3,0.9,1.4,13.3,0.5,0.9333333333333333,876.1600000000001,176.89000000000001,13.887799907689251,5.89
paulmillsap,Paul Millsap,309,PF,36,BRK,21,0,11.2,1.3,3.6,0.355,0.3,1.2,0.24,1.0,2.4,0.412,0.395,0.6,0.8,0.706,1.2,2.5,3.7,1.0,0.2,0.3,0.5,2.1,3.4,0.0,0.7,125.43999999999998,11.559999999999999,3.9364320521203675,2.641691
shakemilton,Shake Milton,310,PG,25,PHI,24,5,25.1,4.3,9.5,0.447,0.9,2.9,0.314,3.3,6.6,0.506,0.496,1.7,1.9,0.87,0.5,2.5,3.0,3.0,0.7,0.4,1.1,2.0,11.1,0.20833333333333334,0.8,630.0100000000001,123.21,9.023180179531614,1.846738
davionmitchell,Davion Mitchell,311,PG,23,SAC,29,1,25.7,3.9,9.8,0.396,1.2,3.9,0.307,2.7,5.9,0.456,0.458,0.7,1.0,0.667,0.6,2.0,2.6,3.6,0.7,0.2,1.1,2.2,9.7,0.034482758620689655,0.9666666666666667,660.49,94.08999999999999,9.810055599994325,4.60332
donovanmitchell,Donovan Mitchell,312,SG,25,UTA,26,26,32.4,9.2,20.0,0.461,3.2,9.2,0.35,6.0,10.8,0.555,0.541,3.2,3.6,0.882,0.8,2.8,3.7,5.0,1.7,0.2,3.0,2.4,24.8,1.0,0.8666666666666667,1049.76,615.0400000000001,31.723464297211486,28.10355
evanmobley,Evan Mobley,313,PF,20,CLE,25,25,33.6,5.4,11.5,0.474,0.6,1.7,0.333,4.9,9.8,0.498,0.498,2.3,3.0,0.773,1.7,6.6,8.3,2.5,0.9,1.8,1.6,2.1,13.8,1.0,0.8333333333333334,1128.96,190.44000000000003,16.14592231480553,8.07516
malikmonk,Malik Monk,314,SG,23,LAL,28,2,23.8,3.6,8.1,0.447,1.7,4.8,0.361,1.9,3.4,0.568,0.553,0.7,0.9,0.8,0.4,2.4,2.8,2.2,0.7,0.3,1.3,1.5,9.7,0.07142857142857142,0.9333333333333333,566.44,94.08999999999999,6.689693616395589,1.789256
